id,latitude,longitude,crime_type,timestamp,area_name
7892beefb7a2,13.094172,77.589821,murder,2025-02-02T08:05:00,yelahanka
61ba16727c24,12.961561,77.597351,murder,2025-02-04T10:28:00,richmond town
b5dbec1f9f0f,12.987325,77.623895,murder,2025-02-12T11:41:00,ulsoor
723116f1b8ae,12.922785,77.541296,murder,2025-02-12T22:06:00,banashankari
925b7f32ec56,12.974734,77.540265,murder,2025-02-12T02:43:00,vijayanagar
5929fe789f52,12.91329,77.585279,murder,2025-02-28T14:00:00,jp nagar
b420e796d1b7,12.911628,77.603548,murder,2025-02-20T08:24:00,btm layout
4b9a9920df9d,13.012129,77.584878,murder,2025-02-23T07:24:00,sadashivanagar
e7b10ceddcf8,12.924934,77.581828,murder,2025-02-24T15:09:00,jayanagar
dfb778505074,12.999024,77.568017,murder,2025-02-05T23:47:00,malleshwaram
47290eb3d94b,12.975897,77.533449,murder,2025-02-06T02:36:00,vijayanagar
121e35e87c4b,12.980379,77.641104,murder,2025-02-05T21:11:00,indiranagar
a9a3944b1215,12.971508,77.751927,murder,2025-02-18T04:24:00,whitefield
b89518c0a0f5,12.971937,77.614264,murder,2025-02-08T02:21:00,brigade road
22b1ce9ab28f,13.000131,77.613816,murder,2025-02-23T19:20:00,frazer town
2921bfceb973,12.945108,77.593876,murder,2025-02-07T21:00:00,wilson garden
5375a05d44d8,12.904425,77.634108,murder,2025-02-02T09:29:00,hsr layout
45a356740330,12.915314,77.613023,murder,2025-02-08T07:43:00,madiwala
a825cff943b7,12.975194,77.64063,murder,2025-02-28T07:31:00,indiranagar
000a51ab241b,12.984414,77.557722,murder,2025-02-27T04:19:00,rajajinagar
4121d1023da9,12.971029,77.59098,murder,2025-02-13T03:27:00,cubbon park
93836e22527d,12.997852,77.616639,murder,2025-02-25T05:54:00,frazer town
d4919161927c,12.907435,77.616677,murder,2025-02-26T02:55:00,bommanahalli
b7517f1e2d30,12.952571,77.694084,murder,2025-02-08T09:24:00,marathahalli
c7910c3f3226,12.924559,77.541752,murder,2025-02-03T01:26:00,banashankari
d9476e32f938,12.913232,77.583665,murder,2025-02-04T15:54:00,jp nagar
85eeba478053,12.921248,77.615265,murder,2025-02-27T01:31:00,madiwala
9fc1e7633eef,12.992499,77.561866,murder,2025-02-17T10:59:00,rajajinagar
76467e132731,12.982083,77.599963,murder,2025-02-10T10:43:00,cubbon park
cd7b7211c0d0,12.976602,77.748232,murder,2025-02-25T07:06:00,whitefield
8f976dafaba4,12.93139,77.625062,murder,2025-02-07T20:47:00,koramangala
a0abcb0ee63a,12.889972,77.548997,murder,2025-02-08T19:54:00,kanakapura road
c8cf0a785e18,12.98572,77.611711,murder,2025-02-24T23:13:00,shivajinagar
ab860d088084,12.93218,77.544697,murder,2025-02-07T23:33:00,banashankari
6f5cc69313c3,12.922516,77.622616,murder,2025-02-18T11:38:00,silk board
26cdfc21c273,12.981192,77.551432,murder,2025-02-06T15:43:00,rajajinagar
e8fd1a7955aa,12.97206,77.568967,murder,2025-02-17T04:16:00,majestic
33c6d876707a,12.915447,77.611605,murder,2025-02-07T22:24:00,btm layout
af5f600def87,13.004516,77.618478,murder,2025-02-06T09:39:00,frazer town
1945f1a82bb3,13.018797,77.543108,murder,2025-02-24T02:25:00,yeshwanthpur
f5d4dcc72ae5,12.972734,77.529242,murder,2025-02-18T12:36:00,vijayanagar
3d9e27749588,12.994643,77.563798,murder,2025-02-12T00:36:00,malleshwaram
38db810c7dd8,12.880464,77.619879,murder,2025-02-08T04:17:00,begur
caf96793774c,12.999501,77.579928,murder,2025-02-01T21:19:00,sadashivanagar
6cc24e6d0127,12.925937,77.582909,murder,2025-02-17T06:02:00,jayanagar
d303e6a33a03,12.972593,77.639003,murder,2025-02-17T04:47:00,indiranagar
9a846660b0bc,13.101673,77.601706,murder,2025-02-03T16:37:00,yelahanka
79d01c267a52,13.01758,77.554671,murder,2025-02-20T08:55:00,yeshwanthpur
d7a3e0ba8d47,13.029461,77.593055,murder,2025-02-13T18:52:00,hebbal
8fd6def468e2,13.104782,77.597639,murder,2025-02-24T02:31:00,yelahanka
9c8cfa1d97c5,12.957935,77.598745,murder,2025-02-03T15:40:00,richmond town
b5ea09837e9b,12.964917,77.635308,murder,2025-02-07T21:33:00,domlur
2d6ad79d5362,13.011827,77.576343,murder,2025-02-24T09:13:00,sadashivanagar
d47a7cc357b1,12.910933,77.680078,murder,2025-02-14T06:31:00,sarjapur road
3160765ef40a,13.023317,77.55001,murder,2025-02-01T19:32:00,yeshwanthpur
545c263b0608,13.019704,77.550331,murder,2025-02-11T01:34:00,yeshwanthpur
e86b63554ce5,13.007686,77.698615,murder,2025-02-09T07:08:00,kr puram
20a154985dd2,13.019228,77.548461,murder,2025-02-25T08:25:00,yeshwanthpur
e6d35fd4bd9c,12.94571,77.591054,murder,2025-02-08T06:47:00,wilson garden
